Season,Date,Matchday,HomeTeam,AwayTeam,Attendance
2014/15,17/01/15,18,Hapoel Haifa,Ironi Kiryat Shmona,0
2014/15,17/01/15,18,Hapoel Petah Tikva,FC Ashdod,0
2014/15,17/01/15,18,Maccabi Tel Aviv,Hapoel Acre,11500
2014/15,18/01/15,18,Hapoel Raanana,Maccabi Haifa,2000
2014/15,19/01/15,18,Beitar Jerusalem,Hapoel Tel Aviv,23000
2014/15,19/01/15,18,Ihud Bnei Sakhnin,Maccabi Netanya,0
2014/15,24/01/15,19,FC Ashdod,Maccabi Tel Aviv,2400
2014/15,24/01/15,19,Hapoel Acre,Hapoel Raanana,0
2014/15,24/01/15,19,Hapoel Tel Aviv,Hapoel Petah Tikva,0
2014/15,24/01/15,19,Maccabi Haifa,Hapoel Beer Sheva,27000
2014/15,24/01/15,19,Maccabi Petah Tikva,Hapoel Haifa,0
2014/15,25/01/15,19,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,0
2014/15,26/01/15,19,Maccabi Netanya,Beitar Jerusalem,0
2014/15,01/02/15,20,Beitar Jerusalem,Ironi Kiryat Shmona,0
2014/15,02/02/15,20,Hapoel Raanana,FC Ashdod,0
2014/15,02/02/15,20,Maccabi Tel Aviv,Hapoel Tel Aviv,13500
2014/15,31/01/15,20,Hapoel Beer Sheva,Hapoel Acre,5600
2014/15,31/01/15,20,Hapoel Petah Tikva,Maccabi Netanya,0
2014/15,31/01/15,20,Ihud Bnei Sakhnin,Hapoel Haifa,0
2014/15,31/01/15,20,Maccabi Haifa,Maccabi Petah Tikva,15000
2014/15,07/02/15,21,FC Ashdod,Hapoel Beer Sheva,4000
2014/15,07/02/15,21,Hapoel Acre,Maccabi Haifa,5000
2014/15,07/02/15,21,Hapoel Tel Aviv,Hapoel Raanana,0
2014/15,07/02/15,21,Ironi Kiryat Shmona,Hapoel Petah Tikva,0
2014/15,07/02/15,21,Maccabi Petah Tikva,Ihud Bnei Sakhnin,0
2014/15,08/02/15,21,Maccabi Netanya,Maccabi Tel Aviv,13500
2014/15,09/02/15,21,Hapoel Haifa,Beitar Jerusalem,0
2014/15,14/02/15,22,Hapoel Acre,Maccabi Petah Tikva,1000
2014/15,14/02/15,22,Hapoel Beer Sheva,Hapoel Tel Aviv,6500
2014/15,14/02/15,22,Hapoel Petah Tikva,Hapoel Haifa,0
2014/15,14/02/15,22,Hapoel Raanana,Maccabi Netanya,0
2014/15,14/02/15,22,Maccabi Haifa,FC Ashdod,6100
2014/15,15/02/15,22,Beitar Jerusalem,Ihud Bnei Sakhnin,0
2014/15,16/02/15,22,Maccabi Tel Aviv,Ironi Kiryat Shmona,13710
2014/15,21/02/15,23,FC Ashdod,Hapoel Acre,0
2014/15,21/02/15,23,Hapoel Haifa,Maccabi Tel Aviv,5230
2014/15,21/02/15,23,Ihud Bnei Sakhnin,Hapoel Petah Tikva,0
2014/15,21/02/15,23,Ironi Kiryat Shmona,Hapoel Raanana,0
2014/15,21/02/15,23,Maccabi Netanya,Hapoel Beer Sheva,7000
2014/15,22/02/15,23,Maccabi Petah Tikva,Beitar Jerusalem,6400
2014/15,23/02/15,23,Hapoel Tel Aviv,Maccabi Haifa,12000
2014/15,01/03/15,24,Hapoel Beer Sheva,Ironi Kiryat Shmona,7000
2014/15,02/03/15,24,Maccabi Haifa,Maccabi Netanya,23000
2014/15,28/02/15,24,FC Ashdod,Maccabi Petah Tikva,1560
2014/15,28/02/15,24,Hapoel Acre,Hapoel Tel Aviv,2500
2014/15,28/02/15,24,Hapoel Petah Tikva,Beitar Jerusalem,0
2014/15,28/02/15,24,Hapoel Raanana,Hapoel Haifa,600
2014/15,28/02/15,24,Maccabi Tel Aviv,Ihud Bnei Sakhnin,10893
2014/15,07/03/15,25,Hapoel Haifa,Hapoel Beer Sheva,3850
2014/15,07/03/15,25,Hapoel Petah Tikva,Maccabi Petah Tikva,5000
2014/15,07/03/15,25,Hapoel Tel Aviv,FC Ashdod,9250
2014/15,07/03/15,25,Ihud Bnei Sakhnin,Hapoel Raanana,0
2014/15,07/03/15,25,Maccabi Netanya,Hapoel Acre,5000
2014/15,08/03/15,25,Ironi Kiryat Shmona,Maccabi Haifa,4500
2014/15,09/03/15,25,Beitar Jerusalem,Maccabi Tel Aviv,17200
2014/15,14/03/15,26,FC Ashdod,Maccabi Netanya,1400
2014/15,14/03/15,26,Hapoel Acre,Ironi Kiryat Shmona,1500
2014/15,14/03/15,26,Hapoel Raanana,Beitar Jerusalem,5800
2014/15,14/03/15,26,Maccabi Haifa,Hapoel Haifa,25200
2014/15,14/03/15,26,Maccabi Petah Tikva,Hapoel Tel Aviv,4500
2014/15,15/03/15,26,Hapoel Beer Sheva,Ihud Bnei Sakhnin,6000
2014/15,16/03/15,26,Maccabi Tel Aviv,Hapoel Petah Tikva,10853
2015/16,22/08/15,1,Hapoel Acre,Hapoel Haifa,4000
2015/16,22/08/15,1,Hapoel Raanana,Hapoel Kfar Saba,1000
2015/16,22/08/15,1,Maccabi Haifa,Bnei Yehuda Tel Aviv,0
2015/16,22/08/15,1,Maccabi Petah Tikva,Maccabi Netanya,3000
2015/16,22/08/15,1,Maccabi Tel Aviv,Ihud Bnei Sakhnin,11007
2015/16,23/08/15,1,Ironi Kiryat Shmona,Hapoel Beer Sheva,3500
2015/16,24/08/15,1,Beitar Jerusalem,Hapoel Tel Aviv,21000
2015/16,29/08/15,2,Hapoel Haifa,Maccabi Petah Tikva,3500
2015/16,29/08/15,2,Hapoel Kfar Saba,Maccabi Haifa,3000
2015/16,29/08/15,2,Hapoel Tel Aviv,Ironi Kiryat Shmona,9300
2015/16,29/08/15,2,Ihud Bnei Sakhnin,Hapoel Raanana,1000
2015/16,30/08/15,2,Hapoel Beer Sheva,Maccabi Tel Aviv,23000
2015/16,30/08/15,2,Maccabi Netanya,Beitar Jerusalem,9000
2015/16,31/08/15,2,Bnei Yehuda Tel Aviv,Hapoel Acre,3500
2015/16,12/09/15,3,Beitar Jerusalem,Hapoel Haifa,3200
2015/16,12/09/15,3,Hapoel Acre,Hapoel Kfar Saba,700
2015/16,12/09/15,3,Hapoel Raanana,Hapoel Beer Sheva,3000
2015/16,12/09/15,3,Hapoel Tel Aviv,Maccabi Netanya,11200
2015/16,12/09/15,3,Ironi Kiryat Shmona,Maccabi Tel Aviv,4200
2015/16,12/09/15,3,Maccabi Haifa,Ihud Bnei Sakhnin,18540
2015/16,12/09/15,3,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv,2000
2015/16,19/09/15,4,Bnei Yehuda Tel Aviv,Beitar Jerusalem,6700
2015/16,19/09/15,4,Hapoel Haifa,Hapoel Tel Aviv,4500
2015/16,19/09/15,4,Hapoel Kfar Saba,Maccabi Petah Tikva,2500
2015/16,19/09/15,4,Ihud Bnei Sakhnin,Hapoel Acre,1000
2015/16,19/09/15,4,Maccabi Netanya,Ironi Kiryat Shmona,3500
2015/16,20/09/15,4,Maccabi Tel Aviv,Hapoel Raanana,10266
2015/16,21/09/15,4,Hapoel Beer Sheva,Maccabi Haifa,15100
2015/16,26/09/15,5,Hapoel Acre,Hapoel Beer Sheva,900
2015/16,26/09/15,5,Ironi Kiryat Shmona,Hapoel Raanana,700
2015/16,26/09/15,5,Maccabi Haifa,Maccabi Tel Aviv,0
2015/16,26/09/15,5,Maccabi Netanya,Hapoel Haifa,4100
2015/16,26/09/15,5,Maccabi Petah Tikva,Ihud Bnei Sakhnin,3200
2015/16,28/09/15,5,Beitar Jerusalem,Hapoel Kfar Saba,5500
2015/16,28/09/15,5,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,11267
2015/16,03/10/15,6,Bnei Yehuda Tel Aviv,Maccabi Netanya,2500
2015/16,03/10/15,6,Hapoel Beer Sheva,Maccabi Petah Tikva,15500
2015/16,03/10/15,6,Hapoel Haifa,Ironi Kiryat Shmona,2800
2015/16,03/10/15,6,Hapoel Kfar Saba,Hapoel Tel Aviv,2400
2015/16,03/10/15,6,Hapoel Raanana,Maccabi Haifa,6200
2015/16,03/10/15,6,Maccabi Tel Aviv,Hapoel Acre,11742
2015/16,05/10/15,6,Ihud Bnei Sakhnin,Beitar Jerusalem,7000
2015/16,17/10/15,7,Hapoel Acre,Hapoel Raanana,800
2015/16,17/10/15,7,Hapoel Haifa,Bnei Yehuda Tel Aviv,2500
2015/16,17/10/15,7,Hapoel Tel Aviv,Ihud Bnei Sakhnin,8024
2015/16,17/10/15,7,Maccabi Netanya,Hapoel Kfar Saba,2000
2015/16,17/10/15,7,Maccabi Petah Tikva,Maccabi Tel Aviv,10000
2015/16,18/10/15,7,Ironi Kiryat Shmona,Maccabi Haifa,4000
2015/16,19/10/15,7,Beitar Jerusalem,Hapoel Beer Sheva,12000
2015/16,24/10/15,8,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,1800
2015/16,24/10/15,8,Hapoel Kfar Saba,Hapoel Haifa,3000
2015/16,24/10/15,8,Ihud Bnei Sakhnin,Maccabi Netanya,1000
2015/16,24/10/15,8,Maccabi Haifa,Hapoel Acre,18640
2015/16,24/10/15,8,Maccabi Petah Tikva,Hapoel Raanana,1000
2015/16,25/10/15,8,Hapoel Beer Sheva,Hapoel Tel Aviv,14000
2015/16,26/10/15,8,Maccabi Tel Aviv,Beitar Jerusalem,12820
2015/16,01/11/15,9,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,3200
2015/16,01/11/15,9,Maccabi Netanya,Hapoel Beer Sheva,5000
2015/16,02/11/15,9,Beitar Jerusalem,Hapoel Raanana,14200
2015/16,31/10/15,9,Hapoel Haifa,Ihud Bnei Sakhnin,2500
2015/16,31/10/15,9,Hapoel Tel Aviv,Maccabi Tel Aviv,12178
2015/16,31/10/15,9,Ironi Kiryat Shmona,Hapoel Acre,1000
2015/16,31/10/15,9,Maccabi Petah Tikva,Maccabi Haifa,8200
2015/16,07/11/15,10,Hapoel Acre,Maccabi Petah Tikva,600
2015/16,07/11/15,10,Hapoel Kfar Saba,Ironi Kiryat Shmona,1100
2015/16,07/11/15,10,Hapoel Raanana,Hapoel Tel Aviv,5100
2015/16,07/11/15,10,Ihud Bnei Sakhnin,Bnei Yehuda Tel Aviv,2800
2015/16,07/11/15,10,Maccabi Tel Aviv,Maccabi Netanya,11100
2015/16,08/11/15,10,Maccabi Haifa,Beitar Jerusalem,0
2015/16,09/11/15,10,Hapoel Beer Sheva,Hapoel Haifa,3800
2015/16,21/11/15,11,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,5000
2015/16,21/11/15,11,Hapoel Haifa,Maccabi Tel Aviv,5500
2015/16,21/11/15,11,Hapoel Kfar Saba,Ihud Bnei Sakhnin,1500
2015/16,21/11/15,11,Ironi Kiryat Shmona,Maccabi Petah Tikva,1000
2015/16,21/11/15,11,Maccabi Netanya,Hapoel Raanana,3800
2015/16,22/11/15,11,Beitar Jerusalem,Hapoel Acre,10000
2015/16,23/11/15,11,Hapoel Tel Aviv,Maccabi Haifa,9000
2015/16,28/11/15,12,Hapoel Beer Sheva,Hapoel Kfar Saba,15480
2015/16,28/11/15,12,Hapoel Raanana,Hapoel Haifa,500
2015/16,28/11/15,12,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,1000
2015/16,28/11/15,12,Maccabi Haifa,Maccabi Netanya,20000
2015/16,28/11/15,12,Maccabi Petah Tikva,Beitar Jerusalem,9900
2015/16,29/11/15,12,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,8100
2015/16,30/11/15,12,Hapoel Acre,Hapoel Tel Aviv,2500
2015/16,05/12/15,13,Bnei Yehuda Tel Aviv,Hapoel Raanana,1200
2015/16,05/12/15,13,Hapoel Kfar Saba,Maccabi Tel Aviv,5400
2015/16,05/12/15,13,Hapoel Tel Aviv,Maccabi Petah Tikva,9000
2015/16,05/12/15,13,Ihud Bnei Sakhnin,Hapoel Beer Sheva,2000
2015/16,05/12/15,13,Maccabi Netanya,Hapoel Acre,7500
2015/16,06/12/15,13,Beitar Jerusalem,Ironi Kiryat Shmona,4500
2015/16,07/12/15,13,Hapoel Haifa,Maccabi Haifa,16540
2015/16,12/12/15,14,Bnei Yehuda Tel Aviv,Maccabi Haifa,7500
2015/16,12/12/15,14,Hapoel Haifa,Hapoel Acre,1800
2015/16,12/12/15,14,Hapoel Kfar Saba,Hapoel Raanana,1700
2015/16,12/12/15,14,Hapoel Tel Aviv,Beitar Jerusalem,10200
2015/16,12/12/15,14,Maccabi Netanya,Maccabi Petah Tikva,3200
2015/16,13/12/15,14,Hapoel Beer Sheva,Ironi Kiryat Shmona,15600
2015/16,14/12/15,14,Ihud Bnei Sakhnin,Maccabi Tel Aviv,3500
2015/16,19/12/15,15,Beitar Jerusalem,Maccabi Netanya,8000
2015/16,19/12/15,15,Hapoel Acre,Bnei Yehuda Tel Aviv,700
2015/16,19/12/15,15,Hapoel Raanana,Ihud Bnei Sakhnin,250
2015/16,19/12/15,15,Ironi Kiryat Shmona,Hapoel Tel Aviv,1400
2015/16,19/12/15,15,Maccabi Petah Tikva,Hapoel Haifa,800
2015/16,20/12/15,15,Maccabi Haifa,Hapoel Kfar Saba,17200
2015/16,21/12/15,15,Maccabi Tel Aviv,Hapoel Beer Sheva,13800
2015/16,26/12/15,16,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,2500
2015/16,26/12/15,16,Hapoel Haifa,Beitar Jerusalem,7300
2015/16,26/12/15,16,Hapoel Kfar Saba,Hapoel Acre,2200
2015/16,26/12/15,16,Ihud Bnei Sakhnin,Maccabi Haifa,4500
2015/16,26/12/15,16,Maccabi Netanya,Hapoel Tel Aviv,5000
2015/16,27/12/15,16,Maccabi Tel Aviv,Ironi Kiryat Shmona,11400
2015/16,28/12/15,16,Hapoel Beer Sheva,Hapoel Raanana,15300
2015/16,02/01/16,17,Beitar Jerusalem,Bnei Yehuda Tel Aviv,2500
2015/16,02/01/16,17,Hapoel Acre,Ihud Bnei Sakhnin,1000
2015/16,02/01/16,17,Hapoel Raanana,Maccabi Tel Aviv,4000
2015/16,02/01/16,17,Ironi Kiryat Shmona,Maccabi Netanya,400
2015/16,02/01/16,17,Maccabi Petah Tikva,Hapoel Kfar Saba,1600
2015/16,03/01/16,17,Hapoel Tel Aviv,Hapoel Haifa,5000
2015/16,04/01/16,17,Maccabi Haifa,Hapoel Beer Sheva,0
2015/16,09/01/16,18,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,4900
2015/16,09/01/16,18,Hapoel Beer Sheva,Hapoel Acre,15000
2015/16,09/01/16,18,Hapoel Haifa,Maccabi Netanya,3300
2015/16,09/01/16,18,Hapoel Raanana,Ironi Kiryat Shmona,500
2015/16,09/01/16,18,Ihud Bnei Sakhnin,Maccabi Petah Tikva,2000
2015/16,10/01/16,18,Hapoel Kfar Saba,Beitar Jerusalem,4000
2015/16,10/01/16,18,Maccabi Tel Aviv,Maccabi Haifa,13200
2015/16,16/01/16,19,Hapoel Tel Aviv,Hapoel Kfar Saba,10200
2015/16,16/01/16,19,Ironi Kiryat Shmona,Hapoel Haifa,1000
2015/16,16/01/16,19,Maccabi Netanya,Bnei Yehuda Tel Aviv,4300
2015/16,16/01/16,19,Maccabi Petah Tikva,Hapoel Beer Sheva,6000
2015/16,17/01/16,19,Maccabi Haifa,Hapoel Raanana,16500
2015/16,18/01/16,19,Beitar Jerusalem,Ihud Bnei Sakhnin,8000
2015/16,18/01/16,19,Hapoel Acre,Maccabi Tel Aviv,3300
2015/16,23/01/16,20,Bnei Yehuda Tel Aviv,Hapoel Haifa,2500
2015/16,23/01/16,20,Hapoel Kfar Saba,Maccabi Netanya,2400
2015/16,23/01/16,20,Hapoel Raanana,Hapoel Acre,200
2015/16,23/01/16,20,Ihud Bnei Sakhnin,Hapoel Tel Aviv,1800
2015/16,23/01/16,20,Maccabi Tel Aviv,Maccabi Petah Tikva,9750
2015/16,24/01/16,20,Hapoel Beer Sheva,Beitar Jerusalem,15450
2015/16,24/01/16,20,Maccabi Haifa,Ironi Kiryat Shmona,11500
2015/16,01/02/16,21,Beitar Jerusalem,Maccabi Tel Aviv,20000
2015/16,30/01/16,21,Hapoel Haifa,Hapoel Kfar Saba,2700
2015/16,30/01/16,21,Hapoel Raanana,Maccabi Petah Tikva,400
2015/16,30/01/16,21,Hapoel Tel Aviv,Hapoel Beer Sheva,9354
2015/16,30/01/16,21,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,1000
2015/16,30/01/16,21,Maccabi Netanya,Ihud Bnei Sakhnin,2600
2015/16,31/01/16,21,Hapoel Acre,Maccabi Haifa,4000
2015/16,06/02/16,22,Hapoel Acre,Ironi Kiryat Shmona,650
2015/16,06/02/16,22,Hapoel Beer Sheva,Maccabi Netanya,15370
2015/16,06/02/16,22,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv,1800
2015/16,06/02/16,22,Ihud Bnei Sakhnin,Hapoel Haifa,2500
2015/16,06/02/16,22,Maccabi Haifa,Maccabi Petah Tikva,15250
2015/16,07/02/16,22,Maccabi Tel Aviv,Hapoel Tel Aviv,13750
2015/16,08/02/16,22,Hapoel Raanana,Beitar Jerusalem,4000
2015/16,13/02/16,23,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,2500
2015/16,13/02/16,23,Hapoel Haifa,Hapoel Beer Sheva,4900
2015/16,13/02/16,23,Hapoel Tel Aviv,Hapoel Raanana,10900
2015/16,13/02/16,23,Ironi Kiryat Shmona,Hapoel Kfar Saba,600
2015/16,13/02/16,23,Maccabi Petah Tikva,Hapoel Acre,1050
2015/16,14/02/16,23,Maccabi Netanya,Maccabi Tel Aviv,5000
2015/16,15/02/16,23,Beitar Jerusalem,Maccabi Haifa,9000
2015/16,20/02/16,24,Hapoel Raanana,Maccabi Netanya,1000
2015/16,20/02/16,24,Ihud Bnei Sakhnin,Hapoel Kfar Saba,3000
2015/16,20/02/16,24,Maccabi Haifa,Hapoel Tel Aviv,11400
2015/16,20/02/16,24,Maccabi Petah Tikva,Ironi Kiryat Shmona,1000
2015/16,20/02/16,24,Maccabi Tel Aviv,Hapoel Haifa,11800
2015/16,21/02/16,24,Hapoel Acre,Beitar Jerusalem,4500
2015/16,22/02/16,24,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,15400
2015/16,27/02/16,25,Beitar Jerusalem,Maccabi Petah Tikva,10000
2015/16,27/02/16,25,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,11500
2015/16,27/02/16,25,Hapoel Haifa,Hapoel Raanana,2400
2015/16,27/02/16,25,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,5000
2015/16,27/02/16,25,Maccabi Netanya,Maccabi Haifa,5150
2015/16,28/02/16,25,Hapoel Kfar Saba,Hapoel Beer Sheva,4200
2015/16,29/02/16,25,Hapoel Tel Aviv,Hapoel Acre,10700
2015/16,05/03/16,26,Hapoel Acre,Maccabi Netanya,3000
2015/16,05/03/16,26,Hapoel Raanana,Bnei Yehuda Tel Aviv,1500
2015/16,05/03/16,26,Ironi Kiryat Shmona,Beitar Jerusalem,3600
2015/16,05/03/16,26,Maccabi Petah Tikva,Hapoel Tel Aviv,5200
2015/16,05/03/16,26,Maccabi Tel Aviv,Hapoel Kfar Saba,11820
2015/16,06/03/16,26,Maccabi Haifa,Hapoel Haifa,22460
2015/16,07/03/16,26,Hapoel Beer Sheva,Ihud Bnei Sakhnin,16000
2016/17,20/08/16,1,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,2500
2016/17,20/08/16,1,Hapoel Ashkelon,Hapoel Haifa,2500
2016/17,20/08/16,1,Hapoel Beer Sheva,Hapoel Raanana,12600
2016/17,20/08/16,1,Ironi Kiryat Shmona,FC Ashdod,500
2016/17,21/08/16,1,Maccabi Petah Tikva,Beitar Jerusalem,7000
2016/17,21/08/16,1,Maccabi Tel Aviv,Hapoel Kfar Saba,6400
2016/17,22/08/16,1,Maccabi Haifa,Hapoel Tel Aviv,27800
2016/17,27/08/16,2,Hapoel Haifa,Bnei Yehuda Tel Aviv,2300
2016/17,27/08/16,2,Hapoel Raanana,Maccabi Petah Tikva,700
2016/17,27/08/16,2,Hapoel Tel Aviv,Hapoel Beer Sheva,10500
2016/17,27/08/16,2,Ihud Bnei Sakhnin,Maccabi Haifa,5000
2016/17,28/08/16,2,Beitar Jerusalem,Ironi Kiryat Shmona,6000
2016/17,28/08/16,2,FC Ashdod,Maccabi Tel Aviv,3500
2016/17,29/08/16,2,Hapoel Kfar Saba,Hapoel Ashkelon,1700
2016/17,10/09/16,3,Bnei Yehuda Tel Aviv,Maccabi Haifa,7000
2016/17,10/09/16,3,Hapoel Beer Sheva,Ihud Bnei Sakhnin,13000
2016/17,10/09/16,3,Hapoel Haifa,Hapoel Kfar Saba,2500
2016/17,10/09/16,3,Ironi Kiryat Shmona,Hapoel Raanana,600
2016/17,11/09/16,3,Hapoel Ashkelon,FC Ashdod,2500
2016/17,11/09/16,3,Maccabi Tel Aviv,Beitar Jerusalem,12650
2016/17,12/09/16,3,Maccabi Petah Tikva,Hapoel Tel Aviv,3000
2016/17,17/09/16,4,Beitar Jerusalem,Hapoel Ashkelon,6000
2016/17,17/09/16,4,FC Ashdod,Hapoel Haifa,1200
2016/17,17/09/16,4,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv,1700
2016/17,17/09/16,4,Hapoel Tel Aviv,Ironi Kiryat Shmona,7000
2016/17,18/09/16,4,Hapoel Raanana,Maccabi Tel Aviv,3000
2016/17,18/09/16,4,Ihud Bnei Sakhnin,Maccabi Petah Tikva,2000
2016/17,19/09/16,4,Maccabi Haifa,Hapoel Beer Sheva,25630
2016/17,24/09/16,5,Hapoel Ashkelon,Hapoel Raanana,1600
2016/17,24/09/16,5,Hapoel Haifa,Beitar Jerusalem,6000
2016/17,24/09/16,5,Hapoel Kfar Saba,FC Ashdod,1520
2016/17,24/09/16,5,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,1190
2016/17,25/09/16,5,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,3700
2016/17,25/09/16,5,Maccabi Tel Aviv,Hapoel Tel Aviv,12225
2016/17,26/09/16,5,Maccabi Petah Tikva,Maccabi Haifa,8000
2016/17,01/10/16,6,Beitar Jerusalem,Hapoel Kfar Saba,6000
2016/17,01/10/16,6,FC Ashdod,Bnei Yehuda Tel Aviv,1500
2016/17,01/10/16,6,Hapoel Raanana,Hapoel Haifa,1500
2016/17,01/10/16,6,Hapoel Tel Aviv,Hapoel Ashkelon,7000
2016/17,01/10/16,6,Maccabi Haifa,Ironi Kiryat Shmona,25500
2016/17,15/10/16,6,Hapoel Beer Sheva,Maccabi Petah Tikva,15530
2016/17,21/09/16,6,Ihud Bnei Sakhnin,Maccabi Tel Aviv,2800
2016/17,22/10/16,7,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,1200
2016/17,22/10/16,7,FC Ashdod,Beitar Jerusalem,4500
2016/17,22/10/16,7,Hapoel Ashkelon,Ihud Bnei Sakhnin,1600
2016/17,22/10/16,7,Hapoel Haifa,Hapoel Tel Aviv,5000
2016/17,22/10/16,7,Hapoel Kfar Saba,Hapoel Raanana,2000
2016/17,24/10/16,7,Ironi Kiryat Shmona,Hapoel Beer Sheva,2500
2016/17,24/10/16,7,Maccabi Tel Aviv,Maccabi Haifa,12000
2016/17,29/10/16,8,Hapoel Raanana,FC Ashdod,600
2016/17,29/10/16,8,Hapoel Tel Aviv,Hapoel Kfar Saba,8000
2016/17,29/10/16,8,Ihud Bnei Sakhnin,Hapoel Haifa,2500
2016/17,29/10/16,8,Maccabi Haifa,Hapoel Ashkelon,21000
2016/17,30/10/16,8,Hapoel Beer Sheva,Maccabi Tel Aviv,15320
2016/17,30/10/16,8,Maccabi Petah Tikva,Ironi Kiryat Shmona,2000
2016/17,31/10/16,8,Beitar Jerusalem,Bnei Yehuda Tel Aviv,7000
2016/17,05/11/16,9,Beitar Jerusalem,Hapoel Raanana,5500
2016/17,05/11/16,9,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,3000
2016/17,05/11/16,9,FC Ashdod,Hapoel Tel Aviv,3000
2016/17,05/11/16,9,Hapoel Haifa,Maccabi Haifa,25300
2016/17,06/11/16,9,Hapoel Ashkelon,Hapoel Beer Sheva,4500
2016/17,06/11/16,9,Maccabi Tel Aviv,Maccabi Petah Tikva,9000
2016/17,07/11/16,9,Hapoel Kfar Saba,Ihud Bnei Sakhnin,1700
2016/17,19/11/16,10,Hapoel Beer Sheva,Hapoel Haifa,15700
2016/17,19/11/16,10,Ihud Bnei Sakhnin,FC Ashdod,1200
2016/17,19/11/16,10,Maccabi Haifa,Hapoel Kfar Saba,23850
2016/17,19/11/16,10,Maccabi Petah Tikva,Hapoel Ashkelon,1200
2016/17,20/11/16,10,Hapoel Raanana,Bnei Yehuda Tel Aviv,500
2016/17,20/11/16,10,Ironi Kiryat Shmona,Maccabi Tel Aviv,3100
2016/17,21/11/16,10,Beitar Jerusalem,Hapoel Tel Aviv,24000
2016/17,26/11/16,11,FC Ashdod,Maccabi Haifa,5700
2016/17,26/11/16,11,Hapoel Haifa,Maccabi Petah Tikva,2100
2016/17,26/11/16,11,Hapoel Raanana,Hapoel Tel Aviv,2000
2016/17,26/11/16,11,Ironi Kiryat Shmona,Hapoel Ashkelon,1100
2016/17,27/11/16,11,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,4000
2016/17,27/11/16,11,Hapoel Kfar Saba,Hapoel Beer Sheva,4000
2016/17,28/11/16,11,Beitar Jerusalem,Ihud Bnei Sakhnin,8000
2016/17,03/12/16,12,Hapoel Beer Sheva,FC Ashdod,15100
2016/17,03/12/16,12,Ironi Kiryat Shmona,Hapoel Haifa,500
2016/17,03/12/16,12,Maccabi Petah Tikva,Hapoel Kfar Saba,900
2016/17,03/12/16,12,Maccabi Tel Aviv,Hapoel Ashkelon,6250
2016/17,04/12/16,12,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,3500
2016/17,04/12/16,12,Ihud Bnei Sakhnin,Hapoel Raanana,2000
2016/17,05/12/16,12,Maccabi Haifa,Beitar Jerusalem,0
2016/17,10/12/16,13,Hapoel Ashkelon,Bnei Yehuda Tel Aviv,1500
2016/17,10/12/16,13,Hapoel Kfar Saba,Ironi Kiryat Shmona,1700
2016/17,10/12/16,13,Hapoel Raanana,Maccabi Haifa,4500
2016/17,10/12/16,13,Hapoel Tel Aviv,Ihud Bnei Sakhnin,10000
2016/17,11/12/16,13,FC Ashdod,Maccabi Petah Tikva,1400
2016/17,11/12/16,13,Hapoel Haifa,Maccabi Tel Aviv,3600
2016/17,12/12/16,13,Beitar Jerusalem,Hapoel Beer Sheva,10000
2016/17,17/12/16,14,Beitar Jerusalem,Maccabi Petah Tikva,5000
2016/17,17/12/16,14,FC Ashdod,Ironi Kiryat Shmona,1100
2016/17,17/12/16,14,Hapoel Kfar Saba,Maccabi Tel Aviv,3500
2016/17,17/12/16,14,Ihud Bnei Sakhnin,Bnei Yehuda Tel Aviv,2000
2016/17,18/12/16,14,Hapoel Haifa,Hapoel Ashkelon,1600
2016/17,18/12/16,14,Hapoel Raanana,Hapoel Beer Sheva,2800
2016/17,19/12/16,14,Hapoel Tel Aviv,Maccabi Haifa,8000
2016/17,24/12/16,15,Bnei Yehuda Tel Aviv,Hapoel Haifa,2050
2016/17,24/12/16,15,Hapoel Ashkelon,Hapoel Kfar Saba,1300
2016/17,24/12/16,15,Ironi Kiryat Shmona,Beitar Jerusalem,2500
2016/17,24/12/16,15,Maccabi Tel Aviv,FC Ashdod,6200
2016/17,25/12/16,15,Hapoel Beer Sheva,Hapoel Tel Aviv,15500
2016/17,25/12/16,15,Maccabi Petah Tikva,Hapoel Raanana,650
